Unnamed: 0,name,hp,hp formula,hp special,ac,ac special,cr,str,dex,con,int,wis,cha,str save,dex save,con save,int save,wis save,cha save,walk,fly,swim,burrow,climb,hover,size,alignment,type,source
2437,Ekene-Afa,112,15d8 + 45,-,16,-,5,18,15,16,10,12,15,+7,+5,+6,-,-,-,30,-,-,-,-,-,M,LG,humanoid,ToA
953,Cloud Giant,200,16d12 + 96,-,14,-,9,27,10,22,12,16,16,-,-,+10,-,+7,+7,40,-,-,-,-,-,H,"NG, NE",giant,MM
2135,Tanazir Quandrix,444,24d20 + 192,-,21,-,24,28,14,27,28,18,17,-,+9,+15,-,+11,+10,40,80,-,-,-,True,G,LN,dragon,SCC
172,Majesto,10,3d4 + 3,-,13,-,1,6,17,13,11,12,14,-,-,-,-,-,-,20,40,-,-,-,-,T,LE,fiend,CoS
2708,Brigganock,9,2d4 + 4,-,12,-,1/8,4,15,14,10,11,13,-,+4,+4,-,-,-,15,-,-,-,-,-,T,NG,fey,WBtW
2014,Elizar Dryflagon,71,11d8 + 22,-,14,-,5,13,15,14,11,18,10,-,-,-,-,-,-,30,-,-,-,-,-,M,NE,humanoid,PotA
1029,Giant Boar,42,5d10 + 15,-,12,-,2,17,10,16,2,7,5,-,-,-,-,-,-,40,-,-,-,-,-,L,U,beast,MM
416,Blue Greatwyrm,533,26d20 + 260,-,22,-,27,30,14,30,21,20,26,-,+10,+18,-,+13,+16,60,120,60,60,-,-,G,CE,dragon,FTD
103,K'Tulah,27,5d8 + 5,-,11,-,2,10,12,13,12,15,11,-,-,-,-,-,-,30,-,-,-,-,-,M,NG,humanoid,CM
641,Sandesyl Morgia,144,17d8 + 68,-,16,-,13,18,18,18,17,15,18,-,+9,-,-,+7,+9,30,-,-,-,-,-,M,LE,undead,HotDQ
1891,Stomping Foot,2,1d4,-,12,-,0,13,14,11,5,10,4,-,-,-,-,-,-,30,-,-,-,20,-,T,NE,undead,OoW
1501,Quetzalcoatlus,30,4d12 + 4,-,13,-,2,15,13,13,2,10,5,-,-,-,-,-,-,10,80,-,-,-,-,H,U,beast,MPMM
1775,Goon,9,2d8,-,12,-,1/8,11,12,10,10,11,10,-,-,-,-,-,-,30,-,-,-,-,-,M,A,humanoid,NRH-ASS
2348,Malformed Kraken,172,15d12 + 75,-,17,-,10,25,11,20,11,15,15,+11,-,+9,+4,+6,+6,20,-,40,-,-,-,H,CE,monstrosity,TftYP
659,Chimeric Weasel,1,1d4 - 1,-,13,-,0,3,16,8,2,12,3,-,-,-,-,-,-,30,-,-,-,-,-,T,U,beast,IDRotF
507,Galvanic Blastseeker,52,8d8 + 16,-,13,-,5,10,17,14,19,10,13,-,+6,-,-,-,-,30,-,-,-,-,-,M,CN,humanoid,GGR
1842,Quenthel Baenre,132,24d8 + 24,-,19,-,22,10,14,12,18,20,18,-,-,+8,-,+12,+11,30,-,-,-,-,-,M,NE,humanoid,OotA
1137,Medusa,127,17d8 + 51,-,15,-,6,10,15,16,12,13,15,-,-,-,-,-,-,30,-,-,-,-,-,M,LE,monstrosity,MM
171,Madam Eva,88,16d8 + 16,-,10,-,10,8,11,12,17,20,18,-,-,+5,-,-,-,20,-,-,-,-,-,M,CN,humanoid,CoS
2783,Hester Barch,9,2d8,-,10,-,1/4,10,10,10,10,14,11,-,-,-,-,-,-,30,-,-,-,-,-,M,LG,humanoid,WDH
1238,Spy,27,6d8,-,12,-,1,10,15,10,12,14,16,-,-,-,-,-,-,30,-,-,-,-,-,M,A,humanoid,MM
880,Adult Green Dragon,207,18d12 + 90,-,19,-,15,23,12,21,18,15,17,-,+6,+10,-,+7,+8,40,80,40,-,-,-,H,LE,dragon,MM
1231,Solar,243,18d10 + 144,-,21,-,21,26,22,26,25,25,30,-,-,-,+14,+14,+17,50,150,-,-,-,-,L,LG,celestial,MM
1977,Shoal Serpent,68,8d10 + 24,-,13,-,2,18,15,16,2,12,5,-,-,-,-,-,-,20,-,40,-,-,-,L,U,beast,PSZ
1176,Peryton,33,6d8 + 6,-,13,-,2,16,12,13,9,12,10,-,-,-,-,-,-,20,60,-,-,-,-,M,CE,monstrosity,MM
523,Lawmage,84,13d8 + 26,-,15,-,6,13,12,14,17,14,13,-,-,-,+6,+5,-,30,-,-,-,-,-,M,LN,humanoid,GGR
2549,Diviner,67,15d8,-,12,-,8,9,14,11,18,12,11,-,-,-,+7,+4,-,30,-,-,-,-,-,M,A,humanoid,VGM
1067,Gold Dragon Wyrmling,60,8d8 + 24,-,17,-,3,19,14,17,14,11,16,-,+4,+5,-,+2,+5,30,60,30,-,-,-,M,LG,dragon,MM
1516,Sibriex,150,12d12 + 72,-,19,-,18,10,3,23,25,24,25,-,-,-,+13,-,+13,0,20,-,-,-,True,H,CE,fiend,MPMM
645,Auril (First Form),95,10d8 + 50,-,13,-,9,14,16,21,24,26,28,-,-,+9,-,+12,-,30,60,-,-,-,-,M,NE,monstrosity,IDRotF
1198,Rat,1,1d4 - 1,-,10,-,0,2,11,9,2,10,4,-,-,-,-,-,-,20,-,-,-,-,-,T,U,beast,MM
1100,Hyena,5,1d8 + 1,-,11,-,0,11,13,12,2,12,5,-,-,-,-,-,-,50,-,-,-,-,-,M,U,beast,MM
1580,Abhorrent Overlord,136,16d10 + 48,-,16,-,9,20,18,16,15,14,16,-,-,+7,-,-,+7,30,60,-,-,-,-,L,LE,fiend,MOT
928,Blue Dragon Wyrmling,52,8d8 + 16,-,17,-,3,17,10,15,12,11,15,-,+2,+4,-,+2,+4,30,60,-,15,-,-,M,LE,dragon,MM
2798,Magister Umbero Zastro,9,2d8,-,11,-,0,11,12,11,12,14,16,-,-,-,-,-,-,30,-,-,-,-,-,M,LN,humanoid,WDH
2556,Firenewt Warlock of Imix,33,6d8 + 6,-,10,-,1,13,11,12,9,11,14,-,-,-,-,-,-,30,-,-,-,-,-,M,NE,humanoid,VGM
1793,Chuul Spore Servant,93,11d10 + 33,-,16,-,4,19,10,16,2,6,1,-,-,-,-,-,-,30,-,30,-,-,-,L,U,plant,OotA
974,Deva,136,16d8 + 64,-,17,-,10,18,18,18,17,20,20,-,-,-,-,+9,+9,30,90,-,-,-,-,M,LG,celestial,MM
1817,Glabbagool,84,8d10 + 40,-,6,-,2,14,3,20,10,6,1,-,-,-,-,-,-,15,-,-,-,-,-,L,U,ooze,OotA
2739,Ringlerun,42,12d8 - 12,-,12,-,5,9,10,9,17,13,11,+2,+3,+2,+6,+4,+3,30,-,-,-,-,-,M,LG,humanoid,WBtW
770,Redbrand Ruffian,16,3d8 + 3,-,14,-,1/2,11,14,12,9,9,11,-,-,-,-,-,-,30,-,-,-,-,-,M,NE,humanoid,LMoP
2165,Darathra Shendrel,52,8d8 + 16,-,18,-,3,16,11,14,11,11,15,-,-,+4,-,+2,-,30,-,-,-,-,-,M,A,humanoid,SKT
1175,Pentadrone,32,5d10 + 5,-,16,-,2,15,14,12,10,10,13,-,-,-,-,-,-,40,-,-,-,-,-,L,LN,construct,MM
1313,Yuan-ti Abomination,127,15d10 + 45,-,15,-,7,19,16,17,17,15,18,-,-,-,-,-,-,40,-,-,-,-,-,L,NE,monstrosity,MM
1213,Sahuagin Baron,76,9d10 + 27,-,16,-,5,19,15,16,14,13,17,-,+5,+6,+5,+4,-,30,-,50,-,-,-,L,LE,humanoid,MM
655,Chimeric Cat,2,1d4,-,12,-,0,3,15,10,3,12,7,-,-,-,-,-,-,40,-,-,-,30,-,T,U,beast,IDRotF
710,Spellix Romwod,33,6d6 + 12,-,14,-,1/2,6,15,14,15,9,16,-,-,-,-,-,-,25,-,-,-,-,-,S,CN,humanoid,IDRotF
1288,Werewolf,58,9d8 + 18,-,11,-,3,15,13,14,10,11,10,-,-,-,-,-,-,-,-,-,-,-,-,M,CE,humanoid,MM
2112,Murgaxor,127,15d8 + 60,-,16,-,9,11,14,18,20,12,12,-,-,+8,+9,+5,+5,30,-,-,-,-,-,M,NE,humanoid,SCC
2624,Tlincalli,85,10d10 + 30,-,15,-,5,16,13,16,8,12,8,-,-,-,-,-,-,40,-,-,-,-,-,L,NE,monstrosity,VGM
2863,Berlain Shadowdusk,99,18d8 + 18,-,12,-,12,10,14,12,20,15,16,-,-,-,+9,+6,-,30,-,-,-,-,-,M,CE,aberration,WDMM
253,Irvan Wastewalker (Tier 3),123,19d8 + 38,-,17,-,8,10,20,14,16,16,16,-,+8,+5,-,-,-,40,-,-,-,-,-,M,CN,humanoid,CRCotN
1589,Broken King Antigonos,38,9d10 + 27,-,14,-,3,18,11,16,6,16,9,-,-,-,-,-,-,40,-,-,-,-,-,L,CE,monstrosity,MOT
1895,Ammit,85,9d12 + 27,-,14,-,5,21,9,17,2,10,7,-,-,-,-,-,-,30,-,50,-,-,-,H,U,beast,PSA
687,Jarund Elkhardt,104,16d8 + 32,-,14,-,5,18,10,15,12,14,18,-,-,+5,-,+5,-,30,-,-,-,-,-,M,N,humanoid,IDRotF
568,Giant Coral Snake,90,12d10 + 24,-,13,-,4,12,16,14,2,10,3,-,-,-,-,-,-,30,-,30,-,-,-,L,U,beast,GoS
2191,Kella Darkhope,27,6d8,-,12,-,1,10,15,10,12,14,16,-,-,-,-,-,-,30,-,-,-,-,-,M,NE,humanoid,SKT
519,Isperia,261,18d20 + 72,-,17,-,21,20,14,18,23,26,20,-,+9,+11,+13,+15,-,40,60,-,-,-,-,G,LN,monstrosity,GGR
305,Allowak Abominable Yeti,137,11d12 + 66,-,15,-,9,24,10,22,16,13,10,-,-,-,-,-,-,40,-,-,-,40,-,H,N,monstrosity,EGW
1451,Hydroloth,135,18d8 + 54,-,15,-,9,12,21,16,19,10,14,-,-,-,-,-,-,20,-,40,-,-,-,M,NE,fiend,MPMM
2543,Death Kiss,161,17d10 + 68,-,16,-,10,18,14,18,10,12,10,-,-,+8,-,+5,-,0,30,-,-,-,True,L,NE,aberration,VGM
2819,Remallia Haventree,66,12d8 + 12,-,12,-,9,10,14,13,18,15,17,-,-,-,+8,+6,-,30,-,-,-,-,-,M,CG,humanoid,WDH
1573,Yuan-ti Broodguard,45,7d8 + 14,-,14,-,2,15,14,14,6,11,4,+4,+4,-,-,+2,-,30,-,-,-,-,-,M,NE,monstrosity,MPMM
1285,Wereboar,78,12d8 + 24,-,10,-,4,17,10,15,10,11,8,-,-,-,-,-,-,-,-,-,-,-,-,M,NE,humanoid,MM
784,"Bhaal, Slayer",209,22d8 + 110,-,19,-,20,24,22,20,14,16,14,+13,+12,-,-,-,-,40,-,-,-,-,-,M,LE,humanoid,MaBJoV
1276,Violet Fungus,18,4d8,-,5,-,1/4,3,1,10,1,3,1,-,-,-,-,-,-,5,-,-,-,-,-,M,U,plant,MM
1472,Meenlock,31,7d6 + 7,-,15,-,2,7,15,12,11,10,8,-,-,-,-,-,-,30,-,-,-,-,-,S,NE,fey,MPMM
207,Vistana Assassin,78,12d8 + 24,-,15,-,8,11,16,14,13,11,10,-,+6,-,+4,-,-,30,-,-,-,-,-,M,LNXCNYE,humanoid,CoS
1574,Yuan-ti Mind Whisperer,71,13d8 + 13,-,14,-,4,16,14,13,14,14,16,-,-,-,-,+4,+5,30,-,-,-,-,-,M,NE,monstrosity,MPMM
1293,Winter Wolf,75,10d10 + 20,-,13,-,3,18,13,14,7,12,8,-,-,-,-,-,-,50,-,-,-,-,-,L,NE,monstrosity,MM
2916,Preeta Kreepa,40,9d8,-,12,-,6,9,14,11,17,12,11,-,-,-,+6,+4,-,30,-,-,-,-,-,M,CN,humanoid,WDMM
2169,Duke Zalto,221,13d12 + 78,-,18,-,9,25,9,23,10,14,13,-,+3,+10,-,-,+5,30,-,-,-,-,-,H,LE,giant,SKT
1993,Zendikar Golem,178,17d10 + 85,-,17,-,10,22,9,20,3,11,1,-,-,-,-,-,-,30,-,-,-,-,-,L,U,construct,PSZ
2063,Meeseeks,4,1d8,—(immune to damage),10,-,0,10,10,10,10,10,10,-,-,-,-,-,-,30,-,-,-,-,-,M,A,humanoid,RMBRE
1007,Faerie Dragon (Yellow),14,4d4 + 4,-,15,-,1,3,20,13,14,12,16,-,-,-,-,-,-,10,60,-,-,-,-,T,CG,dragon,MM
2119,Prismari Professor of Expression,97,15d8 + 30,-,13,-,7,14,16,15,15,13,19,-,+6,-,+5,+4,+7,40,-,-,-,-,-,"S, M",A,humanoid,SCC
2020,Fennor,67,9d8 + 27,-,14,-,3,16,12,17,9,11,9,-,-,-,-,-,-,30,-,-,-,-,-,M,CGNYE,humanoid,PotA
2539,Cow,15,2d10 + 4,-,10,-,1/4,18,10,14,2,10,4,-,-,-,-,-,-,30,-,-,-,-,-,L,U,beast,VGM
613,Vampiric Jade Statue,114,12d10 + 48,-,14,-,8,16,14,18,6,10,5,-,-,-,-,-,-,30,-,-,-,-,-,L,U,construct,GoS
276,Scholarly Excavator,67,9d8 + 27,-,16,-,3,15,14,16,14,14,12,-,-,+5,+4,-,-,30,-,-,-,-,-,"S, M",A,humanoid,CRCotN
2251,Zephyros,200,16d12 + 96,-,14,-,13,27,10,22,18,16,16,-,-,+11,-,+8,+8,40,-,-,-,-,-,H,NG,giant,SKT
989,Duergar,26,4d8 + 4,-,16,-,1,14,11,14,11,10,9,-,-,-,-,-,-,25,-,-,-,-,-,M,LE,humanoid,MM
1052,Giant Weasel,9,2d8,-,13,-,1/8,11,16,10,4,12,5,-,-,-,-,-,-,40,-,-,-,-,-,M,U,beast,MM
494,Conclave Dryad,143,22d8 + 44,-,16,-,9,12,19,14,19,20,21,-,-,-,+8,+9,+9,30,-,-,-,-,-,M,LG,fey,GGR
774,Fhenimore,75,10d8 + 30,-,13,-,5,16,10,16,10,15,14,-,-,-,-,-,-,30,-,30,-,-,-,M,LE,humanoid,LR
1255,Tarrasque,676,33d20 + 330,-,25,-,30,30,11,30,3,11,11,-,-,-,+5,+9,+9,40,-,-,-,-,-,G,U,monstrosity,MM
2582,Korred,102,12d6 + 60,-,17,-,7,23,14,20,10,15,9,-,-,-,-,-,-,30,-,-,30,-,-,S,CN,fey,VGM
1435,Gnoll Hunter,22,4d8 + 4,-,13,-,1/2,14,14,12,8,12,8,-,-,-,-,-,-,30,-,-,-,-,-,M,CE,monstrosity,MPMM
1303,Young Brass Dragon,110,13d10 + 39,-,17,-,6,19,10,17,12,11,15,-,+3,+6,-,+3,+5,40,80,-,20,-,-,L,CG,dragon,MM
2555,Fire Giant Dreadnought,187,15d12 + 90,-,21,-,14,27,9,23,8,10,11,-,+4,+11,-,-,+5,30,-,-,-,-,-,H,LE,giant,VGM
2284,Two-Headed Plesiosaurus,100,8d10 + 24,-,13,-,4,18,15,16,2,12,5,-,-,-,-,-,-,20,-,40,-,-,-,L,U,beast,TTP
2412,Young Frost Giant,59,7d10 + 21,-,11,-,2,19,8,16,5,7,7,-,-,-,-,-,-,40,-,-,-,-,-,L,CE,giant,TftYP
2402,The Keeper,126,11d12 + 55,-,17,-,7,23,15,20,10,12,9,-,+5,+8,-,+4,-,40,-,-,-,-,-,H,N,giant,TftYP
2401,Thayan Warrior,52,8d8 + 16,-,16,-,2,16,13,14,10,11,11,-,-,-,-,-,-,30,-,-,-,-,-,M,LNXCNYE,humanoid,TftYP
734,Neo-Otyugh,150,12d12 + 72,-,16,-,7,20,11,22,12,13,6,-,-,+9,-,-,-,30,-,-,-,-,-,H,N,aberration,IMR
2799,Manafret Cherryport,31,9d6,-,12,-,6,9,14,11,17,12,11,-,-,-,+6,+4,-,25,-,-,-,-,-,S,LE,humanoid,WDH
1755,The Wretched,10,4d6 - 4,-,15,-,1/4,7,12,9,5,6,5,-,-,-,-,-,-,40,-,-,-,-,-,S,LE,monstrosity,MTF
2233,Tholtz Daggerdark,99,18d8 + 18,-,12,-,12,10,14,12,20,15,16,-,-,-,+9,+6,-,30,-,-,-,-,-,M,CE,humanoid,SKT
355,Dolgaunt,33,6d8 + 6,-,16,-,3,14,18,12,13,14,11,-,-,-,-,-,-,40,-,-,-,-,-,M,LE,aberration,ERLW
1151,Myconid Adult,22,4d8 + 4,-,12,-,1/2,10,10,12,10,13,7,-,-,-,-,-,-,20,-,-,-,-,-,M,LN,plant,MM
1352,Bulezau,52,7d8 + 21,-,14,-,3,15,14,17,8,9,6,-,-,-,-,-,-,40,-,-,-,-,-,M,CE,fiend,MPMM
1495,Ogre Howdah,59,7d10 + 21,-,15,-,2,19,8,16,5,7,7,-,-,-,-,-,-,40,-,-,-,-,-,L,CE,giant,MPMM
1728,Red Abishai,255,30d8 + 120,-,22,-,19,23,16,19,14,15,19,+12,-,+10,-,+8,-,30,50,-,-,-,-,M,LE,fiend,MTF
2650,Bodytaker Plant,92,8d12 + 40,-,16,-,7,18,8,20,14,14,18,-,-,-,-,-,-,10,-,10,-,10,-,H,-,plant,VRGR
2765,Bonnie,52,8d8 + 16,-,14,-,4,11,18,14,11,12,14,-,-,-,-,-,-,20,-,-,-,-,-,M,N,monstrosity,WDH
714,Tomb Tapper,207,18d12 + 90,-,17,-,10,22,10,21,14,14,11,-,-,-,-,-,-,30,-,-,10,-,-,H,LN,construct,IDRotF
2849,Zhent Martial Arts Adept,49,11d6 + 11,-,16,-,3,11,17,13,11,16,10,-,-,-,-,-,-,25,-,-,-,-,-,S,LE,humanoid,WDH
1756,Titivilus,127,17d8 + 51,-,20,-,16,19,22,17,24,22,26,-,+11,+8,-,+11,+13,40,60,-,-,-,-,M,LE,fiend,MTF
2389,Sentient Ochre Jelly,45,6d10 + 12,-,8,-,2,15,6,14,5,6,1,-,-,-,-,-,-,10,-,-,-,10,-,L,U,ooze,TftYP
594,Pirate Captain,45,7d8 + 14,-,14,-,2,16,14,14,11,10,14,-,-,-,-,-,-,30,-,-,-,-,-,M,A,humanoid,GoS
1849,Shuushar the Awakened,18,4d8,-,13,-,1/4,13,10,11,11,10,8,-,-,-,-,-,-,30,-,30,-,-,-,M,NE,humanoid,OotA
390,Zakya Rakshasa,59,7d8 + 28,-,18,-,5,18,14,18,12,13,11,-,-,-,-,-,-,30,-,-,-,-,-,M,LE,fiend,ERLW
1180,Pixie,1,1d4 - 1,-,15,-,1/4,2,20,8,10,14,15,-,-,-,-,-,-,10,30,-,-,-,-,T,NG,fey,MM
1012,Flesh Golem,93,11d8 + 44,-,9,-,5,19,9,18,6,10,5,-,-,-,-,-,-,30,-,-,-,-,-,M,N,construct,MM
12,Oak Truestrike,32,5d8 + 10,-,15,-,2,13,16,14,10,13,11,-,-,-,-,-,-,30,-,-,-,-,-,M,"NG, NE",humanoid,AI
531,Obzedat Ghost,110,20d8 + 20,-,14,-,8,10,10,13,18,20,17,-,-,-,+7,+8,-,0,30,-,-,-,True,M,LE,undead,GGR
1163,Ogre,59,7d10 + 21,-,11,-,2,19,8,16,5,7,7,-,-,-,-,-,-,40,-,-,-,-,-,L,CE,giant,MM
129,Arabelle,2,1d8,-,10,-,0,10,10,10,10,10,10,-,-,-,-,-,-,30,-,-,-,-,-,M,LN,humanoid,CoS
500,Felidar,93,11d10 + 33,-,17,-,5,19,16,17,10,17,14,-,+6,-,-,+6,+5,40,-,-,-,-,-,L,LN,celestial,GGR
1024,Ghost,45,10d8,-,11,-,4,7,13,10,10,12,17,-,-,-,-,-,-,0,40,-,-,-,True,M,A,undead,MM
1767,Young Kruthik,9,2d6 + 2,-,16,-,1/8,13,16,13,4,10,6,-,-,-,-,-,-,30,-,-,10,30,-,S,U,monstrosity,MTF
1265,Twig Blight,4,1d6 + 1,-,13,-,1/8,6,13,12,4,8,3,-,-,-,-,-,-,20,-,-,-,-,-,S,NE,plant,MM
1324,Alkilith,168,16d8 + 96,-,17,-,11,12,19,22,6,11,7,-,+8,+10,-,-,-,40,-,-,-,40,-,M,CE,fiend,MPMM
319,Frost Worm,264,16d20 + 96,-,18,-,17,28,8,22,1,5,5,-,-,+12,-,+3,-,40,-,-,30,-,-,G,U,monstrosity,EGW
1020,Gargoyle,52,7d8 + 21,-,15,-,2,15,11,16,6,11,7,-,-,-,-,-,-,30,60,-,-,-,-,M,CE,elemental,MM
2143,Giant Shark Skeleton,126,11d12 + 55,-,13,-,5,23,11,21,1,10,5,-,-,-,-,-,-,20,-,50,-,-,-,H,U,undead,SDW
657,Chimeric Hare,1,1d4 - 1,-,13,-,0,1,17,9,2,11,4,-,-,-,-,-,-,20,30,-,5,-,-,T,U,beast,IDRotF
2120,Prismari Professor of Perfection,97,15d8 + 30,-,13,-,7,14,16,15,15,13,19,-,+6,-,+5,+4,+7,30,-,-,-,-,-,"S, M",A,humanoid,SCC
2600,Orc Claw of Luthic,45,6d8 + 18,-,14,-,2,14,15,16,10,15,11,-,-,-,-,-,-,30,-,-,-,-,-,M,CE,humanoid,VGM
1349,Boggle,18,4d6 + 4,-,14,-,1/8,8,18,13,6,12,7,-,-,-,-,-,-,30,-,-,-,30,-,S,CN,fey,MPMM
2305,Elder Giant Lizard,85,9d12 + 27,-,14,-,5,21,9,17,2,10,7,-,-,-,-,-,-,30,-,50,-,30,-,H,U,beast,TftYP
2502,Zaroum Al-Saryak,65,10d8 + 20,-,15,-,2,15,16,14,14,11,14,+4,+5,-,-,+2,-,30,-,-,-,-,-,M,LE,humanoid,ToA
1327,Angry Sorrowsworn,255,30d8 + 120,-,18,-,13,17,10,19,8,13,6,-,-,-,-,-,-,30,-,-,-,-,-,M,NE,monstrosity,MPMM
142,Broom of Animated Attack,17,5d6,-,15,-,1/4,10,17,10,1,5,1,-,-,-,-,-,-,0,50,-,-,-,True,S,U,construct,CoS
1650,Cadaver Collector,189,18d10 + 90,-,17,-,14,21,14,20,5,11,8,-,-,-,-,-,-,30,-,-,-,-,-,L,LE,construct,MTF
790,Darien,127,15d10 + 45,-,12,-,9,20,14,16,10,11,18,-,-,-,-,+4,+8,30,-,-,-,-,-,L,CE,giant,MaBJoV
1189,Pteranodon,13,3d8,-,13,-,1/4,12,15,10,2,9,5,-,-,-,-,-,-,10,60,-,-,-,-,M,U,beast,MM
39,Black Gauntlet of Bane,51,6d8 + 24,-,16,-,6,18,11,18,12,15,18,-,-,-,-,+5,-,30,-,-,-,-,-,M,LE,humanoid,BGDIA
1427,Giff,60,8d8 + 24,-,16,-,3,18,14,17,11,12,12,-,-,-,-,-,-,30,-,-,-,-,-,M,A,humanoid,MPMM
2287,Ashdra,4,1d8,-,10,-,0,10,10,10,10,10,10,-,-,-,-,-,-,30,-,-,-,-,-,M,CE,humanoid,TftYP
2495,Withers,45,6d8 + 18,-,14,-,4,15,14,16,16,13,15,-,-,-,-,-,-,30,-,-,-,-,-,M,NE,undead,ToA
703,Reghed Shaman,27,5d8 + 5,-,11,-,2,10,12,13,12,15,11,-,-,-,-,-,-,30,-,-,-,-,-,M,A,humanoid,IDRotF
896,Androsphinx,199,19d10 + 95,-,17,-,17,22,10,20,16,18,23,-,+6,+11,+9,+10,-,40,60,-,-,-,-,L,LN,monstrosity,MM
1592,Colossus of Akros,350,20d20 + 140,-,21,-,23,28,10,25,3,11,1,+16,-,+14,-,-,-,60,-,-,-,-,-,G,U,construct,MOT
2449,Grandfather Zitembe,27,5d8 + 5,-,13,-,2,10,10,12,13,16,13,-,-,-,-,-,-,30,-,-,-,-,-,M,LG,humanoid,ToA
158,Henrik van der Voort,4,1d8,-,10,-,0,10,10,10,10,10,10,-,-,-,-,-,-,30,-,-,-,-,-,M,LE,humanoid,CoS
1768,Zaratan,307,15d20 + 150,-,21,-,22,30,10,30,2,21,18,-,-,-,-,+12,+11,40,-,40,-,-,-,G,N,elemental,MTF
1645,Black Abishai,58,9d8 + 18,-,15,-,7,14,17,14,13,16,11,-,+6,-,-,+6,-,30,40,-,-,-,-,M,LE,fiend,MTF
1769,Zariel,580,40d10 + 360,-,21,-,26,27,24,28,26,27,30,-,-,-,+16,+16,+18,50,150,-,-,-,-,L,LE,fiend,MTF
1199,Raven,1,1d4 - 1,-,12,-,0,2,14,8,2,12,6,-,-,-,-,-,-,10,50,-,-,-,-,T,U,beast,MM
1937,Servo,10,3d4 + 3,-,11,-,0,4,11,12,3,10,7,-,-,-,-,-,-,20,-,-,-,-,-,T,U,construct,PSK
980,Dragon Turtle,341,22d20 + 110,-,20,-,17,25,10,20,10,12,12,-,+6,+11,-,+7,-,20,-,40,-,-,-,G,N,dragon,MM
2370,Reduced-Threat Ettercap,44,8d8 + 8,-,13,-,2,14,15,13,7,12,8,-,-,-,-,-,-,30,-,-,-,30,-,M,NE,monstrosity,TftYP
2802,"Mattrim ""Threestrings"" Mereg",44,8d8 + 8,-,15,-,2,11,14,12,10,13,14,-,+4,-,-,+3,-,30,-,-,-,-,-,M,LG,humanoid,WDH
2164,Cryovain,200,16d12 + 96,-,18,-,13,22,10,22,8,12,12,-,+5,+11,-,+6,+6,40,80,40,30,-,-,H,CE,dragon,SKT
541,Scorchbringer Guard,11,2d8 + 2,-,16,-,1/2,13,14,12,10,9,10,-,-,-,-,-,-,30,-,-,-,-,-,M,CN,humanoid,GGR
1576,Yuan-ti Pit Master,88,16d8 + 16,-,14,-,5,16,14,13,14,12,16,-,-,-,-,+4,+6,30,-,-,-,-,-,M,NE,monstrosity,MPMM
543,Shadow Horror,120,16d10 + 32,-,13,-,9,12,16,14,2,17,18,-,-,-,-,-,-,40,-,-,-,-,-,L,NE,aberration,GGR
1736,Skull Lord,105,14d8 + 42,-,18,-,15,14,16,17,16,15,21,-,-,-,-,-,-,30,-,-,-,-,-,M,LE,undead,MTF
1095,Homunculus,5,2d4,-,13,-,0,4,15,11,10,10,7,-,-,-,-,-,-,20,40,-,-,-,-,T,N,construct,MM
2924,Shunn Shurreth,71,11d8 + 22,-,18,-,5,13,18,14,11,13,12,-,+7,+5,-,+4,-,30,-,-,-,-,-,M,LE,humanoid,WDMM
2666,Lesser Star Spawn Emissary,241,21d8 + 147,-,19,-,19,21,18,24,25,20,23,-,-,-,+13,+11,+12,40,40,-,-,-,True,M,-,aberration,VRGR
1596,Flitterstep Eidolon,44,8d8 + 8,-,14,-,3,8,18,13,11,12,10,-,-,-,-,-,-,40,-,-,-,-,-,M,A,undead,MOT
295,Falcon the Hunter,112,15d8 + 45,-,14,-,4,14,15,16,11,16,15,-,+4,-,-,+5,-,30,-,-,-,-,-,M,NG,humanoid,DIP
911,Bandit,11,2d8 + 2,-,12,-,1/8,11,12,12,10,10,10,-,-,-,-,-,-,30,-,-,-,-,-,M,NXCGNYE,humanoid,MM
2790,Jenks,-,-,1,10,-,Unknown,10,10,10,10,10,10,-,-,-,-,-,-,30,-,-,-,-,-,S,N,humanoid,WDH
891,Ancient Gold Dragon,546,28d20 + 252,-,22,-,24,30,14,29,18,17,28,-,+9,+16,-,+10,+16,40,80,40,-,-,-,G,LG,dragon,MM
854,Killmoulis,7,2d4 + 2,-,14,-,0,4,19,13,12,14,13,-,-,-,-,-,-,30,-,-,-,30,-,T,N,fey,MFF
2317,Giant Skeleton,115,10d12 + 50,-,17,-,7,21,10,20,4,6,6,-,-,-,-,-,-,30,-,-,-,-,-,H,NE,undead,TftYP
510,Golgari Shaman,88,16d8 + 16,-,14,-,5,11,15,12,12,17,16,-,-,+4,-,+6,-,30,-,-,-,-,-,M,NE,humanoid,GGR
2171,Eigeron's Ghost,65,10d12,-,11,-,4,7,13,10,10,12,17,-,-,-,-,-,-,0,40,-,-,-,True,H,NG,undead,SKT
1232,Spectator,39,6d8 + 12,-,14,-,3,8,14,14,13,14,11,-,-,-,-,-,-,0,30,-,-,-,True,M,LN,aberration,MM
2310,Flying Shield,17,5d6,-,17,-,1/4,12,15,11,1,5,1,-,+4,-,-,-,-,0,50,-,-,-,True,S,U,construct,TftYP
2668,Necrichor,67,9d8 + 27,-,12,-,7,8,15,17,17,13,10,-,-,+6,+6,+4,-,20,-,-,-,20,-,M,-,undead,VRGR
